9574650;K;MARILYN DAGOBERTO;VIDAURRE;WIMMER;-;-;0
20432038;3;SOMALI ISAMAR;SANTIBALEZ;QUIERO;-;-;0
20582963;8;ESTHEPANY ENRIQUE;RAVENNA;MARILAO;-;-;0
11644069;4;STHEFANIE SPASITELJ;IBÁÑEZ;ADONES;-;-;0
15304039;6;JURIS EUGENIA;PÁEZ;MOGGIA;-;-;0
8236656;7;MANON YAMILET;REPETTO;ANDAUR;-;-;0
20120751;8;EVAR ELIAS;LILLO;SOLA;-;-;0
25326305;1;CARINA MAIKOL;ARAOS;HUENULEF;-;-;0
10144947;2;NAIF JAVI;CATALDO;PALLERO;-;-;0
20661206;5;ALISON YUNG;YÉVENES;PRIETO;-;-;0
5874413;0;DAGOBERTO MARIBEL;ANABALÓN;LASALVIA;-;-;0
17395989;2;DELALUZ FABRIZIO;BAUTISTA;MARDEL;-;-;0
6916907;8;MARIAJESUS AMADIEL;COLIÑIR;SCHMIDT;-;-;0
24199785;3;MUNIRA ERNES;QUILALEO;CASTILLA;-;-;0
16881930;3;WILLY DIANE;LLEVUL;MAZUELA;-;-;0
19413383;0;WALERIANNY FRANCESCA;CURELLANCA;BETANCOURT;-;-;0
9142491;8;KATHRYNNA TOMAS;GAMONAL;JADELL;-;-;0
15980498;2;YULIXZA NATACHA;BRICEÑO;FAILLA;-;-;0
23166290;2;LUCAS JUAN;TOSSO;ULLOA;-;-;0
7710543;K;YISLEYM HELMUTH;BARRIA;MOLLER;-;-;0
15524669;4;ANTONIO ENITH;BACHO;MENANTEAUX;-;-;0
25375758;7;THEO ELEONOR;ROHRBECK;DELAPORTE;-;-;0
4117943;6;KATHIA NIKITA;DEL REAL;GUTIÈRREZ;-;-;0
9125939;1;MINERVA GERALDY;DUBO;MACHADO;-;-;0
10785583;2;KRISTAL ARIKI;HIJAZIN;GARRETON;-;-;0
23800915;K;FRESIA JEANS;NORMANDIN;NASH;-;-;0
10317018;K;ARACELLI GERALDINE;BELLONI;WALTON;-;-;0
15813938;8;CELESTE LOURDES;STUDIER;LINFORD;-;-;0
13358614;7;LOREN JAIM;CARDENAS;MAZUELA;-;-;0
17333264;K;CONSTANZ MAROA;BOHORQUEZ;LARACH;-;-;0
12570824;2;PAZ DEJESÚS;HARGREAVES;PICHARA;-;-;0
8779566;7;HEBERT ISIS;ARÓSTICA;YEVENES;-;-;0
8582401;4;MARCEL STENIO;JERIA;MILLAR;-;-;0
13675979;8;DANISA DANA;VILLARREAL;SALAZAR;-;-;0
16406063;0;GERSON DEYSSA;MATTHEWS;AVELLINO;-;-;0
25069059;9;IVO KRISTIAN;FERNÁNDEZ-NIÑO;AWAD;-;-;0
11308435;K;ANA MARILIN;LÉPEZ;CHIU;-;-;0
6377356;4;JAVIER DEMIAN;CAMPIÑO;SANZ;-;-;0
11636236;8;ESTHER EMILLE;SALOMON;ESPINDOLA;-;-;0
15185870;8;MONTSERRAT YOANA;MATTE;AL-LAYEK;-;-;0
25448860;7;ESCARLETH BRAULIO;DEVAUD;BANDA;-;-;0
21720919;9;WLADIMIR XIOMARA;NILO;COLLÍO;-;-;0
8124762;4;LADY RENÉE;LABBE;GAJARDO;-;-;0
14902320;4;REYNAL IVAN;UMAÑA;GONZALEZ;-;-;0
20085459;7;FRANYELLY MAITE;GALIANO;AVACA;-;-;0
18156343;4;GUNTHER KENNY;SELEME;LLANCAPÁN;-;-;0
19530736;0;GLAURA BERNARDI;ABELLO;ZIGANTE;-;-;0
16989798;1;TAMAR JENIFER;PASTORIZA;TRONCOSO;-;-;0
12791206;K;YAMILETT BENNETT;MONTIGLIO;MATTOS;-;-;0
4922836;3;GUISELA MACARIO;HIGUERAS;BONCOMPTE;-;-;0
10744802;9;VAITIARE NICANOR;LONGUEIRA;CARRANZA;-;-;0
8263695;8;ZENÓN DINKA;COOPMAN;ROBLEDO;-;-;0
10773069;0;TAMARA JUSARA;MEJÍA;CAMUS;-;-;0
24134132;0;CHRISTIAAN DOMINGO;MAURAS;ESPINOSA;-;-;0
5577996;4;ALECSANDER ENGEL;DONCKASTER;FIGUEREDO;-;-;0
22818839;K;RENZI MALVA;HONORES;LANTADILLA;-;-;0
5616869;0;DANICA KATHYNNA;THOMPSON;GALICIA;-;-;0
11645144;3;ISRAEL PARIS;TARRAGÓ;PALLERO;-;-;0
14311506;2;HUGO HELEN;DEVIA;MOREIRA;-;-;0
14777237;3;STEFFI NAIRA;KAEMPFFER;ORTEGA;-;-;0
11570792;3;ISABEL ORSON;HUMAÑA;VILLAGRÁN;-;-;0
18885934;0;RAÚL ILAN;STUARDO;ROIG;-;-;0
11356055;6;PRISILA ARACELI;PIZARRO;CURELLANCA;-;-;0
13081730;9;CHARLYN JASSIEL;BORDONES;SOLANICH;-;-;0
14194831;9;JOVANNY ROSALINDA;ROQUEFORT;ROCCO;-;-;0
11806494;0;KATHERINE AMARO;LATTUS;SAGREDO;-;-;0
21833189;7;ESMERITA ESTEISEN;ESPINAZA;SCHMITTNER;-;-;0
19786517;6;MILENE LINDA;STACK;ECHAIZ;-;-;0
11877376;0;ZEINEL CARLITA;OTAROLA;PIULATS;-;-;0
18490621;0;EMMANUEL PATRICIA;BOUCHET;CHICIOADA;-;-;0
11615081;6;PETER MARISELA;GELDES;CUADRA;-;-;0
12466668;2;ESMERALDA ALVARO;REHL;MASCARO;-;-;0
9663401;1;ALEXANDRE YERKO;0;AGUILA;-;-;0
23813498;7;SEBÁSTIAN DIANA;PINILLA;BERGEON;-;-;0
11950545;7;ISIS JENSON;FRITIS;FABRES;-;-;0
17608222;1;GIANINA ROMY;CALLEJAS;MONSALVE;-;-;0
13829910;K;DANIEL MARION;SHATS;GALDAMES;-;-;0
20499983;K;DELPIL JUNIA;PAINENAO;VALLEJO;-;-;0
23993256;7;LUMINANDA DEIDAMIA;AYARZA;REID;-;-;0
20176116;7;HABRAAM ISET;DEL CARRIL;FEMENÍAS;-;-;0
6046418;1;ERIKSON BERNABE;CORRALES;ATISHA;-;-;0
11092197;2;SABINNA GEREMY;MANQUE;MENARES;-;-;0
22243881;7;KANELLY YASNINA;MUÑIZ;GUAMÁN;-;-;0
16173525;2;AMINTORE EUGENI;DESCOVIC;DE AMESTICA;-;-;0
8512428;2;STHEFANIE AMADOR;ALMEIDA;PALLARES;-;-;0
10945534;9;DIGNA IVES;LLONA;ECHEGOYEN;-;-;0
12151315;6;ADELINA LESLIA;RUZ;CERON;-;-;0
10517983;5;LUIS ANTONNELLA;SHARPE;CHEUQUE;-;-;0
17435718;7;HUGO SPASITELJ;FUSTER;COOPER;-;-;0
8988262;2;BERNARDA LIZZIE;ESPEJO;NEGRON;-;-;0
20918579;6;XENNIA GICELLE;LEVICH;CELSI;-;-;0
19683946;3;ELBA RAYÉN;STREINESBERGER;GOYA;-;-;0
6870974;2;IGOR JASMIN;LIZARDI;LEBLANC;-;-;0
7749795;9;DOMINGO MABEL;BERTOLONE;ZARZAR;-;-;0
19713007;3;GIORGINA FRANCESCO;PICHARA;VILLAZÓN;-;-;0
24187411;1;FRANCHESCA PHILIP;VILLAR;FIELBAUM;-;-;0
9782864;4;ALEJAND VERENA;ALIAGA;SAINT-JEAN;-;-;0
18331830;0;BETSABÉ KEVYN;VALLADARES;ESPINOZA;-;-;0
7042746;3;MARIAPIA BRENDA;GERTOSIO;TAPIA;-;-;0
13362285;3;ROMY JEANETTE;LYNCH;BARDALES;-;-;0
18085304;1;HELMUTH FELIX;FONTALVO;VILLACURA;-;-;0
11981853;9;JOSSELIN MYRIAM;FRANJOLA;MARGUIROTT;-;-;0
20490394;8;ROMÁN NACOHOR;ATÁN;MONTT;-;-;0
8156763;3;IVCA ALEJAN;GARAY;CHILCOVSKY;-;-;0
7951386;4;SIVONNEY LITXY;CABRERA;KAUNE;-;-;0
13271335;1;ÁNGEL CAROLINE;AMÉSTICA;LUCO;-;-;0
5832263;2;CHERRI FRANK;TILLERIA;ABARCIA;-;-;0
4209615;2;RAÚL GRISNY;ACUNA;VIGNEAU;-;-;0
6087393;5;GRACE ISAURA;QUERO;DE LA VEGA;-;-;0
20923314;0;REYNALDO MILLARAY;PEÑALOZA;BUDIL;-;-;0
21688967;3;GRITCHEL JOSÉBELÉN;PROVOSTE;NAGUA;-;-;0
10489386;5;GIORGIO KAROL;SFEIR;ROBLEDO;-;-;0
18525358;9;ANTON ALINNE;HUERTA;ANCAMIL;-;-;0
13255300;8;STEFANOS BENACID;PAILLALEF;CASTELLANO;-;-;0
22279493;8;KELLY KEVYN;TALEP;DEL SOLAR;-;-;0
12645799;K;LUNA HADITH;GAONA;RICCI;-;-;0
13422158;K;SOHAD LINA;ALCAYAGA;MARTUFFI;-;-;0
25101154;8;MAOHI JULIA;CHINGA;NAVAS;-;-;0
11141973;8;HESNAYELY JESÚS;VIAL;BALIENTE DE LA BARRA;-;-;0
21724246;7;HADEL NÁYADET;CHACÓN;OPAZO;-;-;0
4512205;8;ZIDANELIA CHRIS;BARRIENTOS;BADILLA;-;-;0
4413126;9;SOLEDA FCO.;HABERT;FAVI;-;-;0
4923546;7;EVA SIMÓN;PONCE;ALTAMIRANO;-;-;0
15198509;7;HILEN BENEDICTO;FELIU;TEJADA;-;-;0
7798687;1;FABRITZIO BISERKA;VALERA;CARRILLO;-;-;0
16344248;1;LYDIA SALOME;OPORTO;LINEROS;-;-;0
8688823;3;ESCARLETH ILICH;PERCHERON;ELGARRISTA;-;-;0
12305310;7;WILLY ELUNEY;MICHEA;JURICIC;-;-;0
13725874;3;CASANDRA JENNY;TRITTINI;TARIFEÑO;-;-;0
20853922;K;FLAVIO MARBET;PERALES;LEPIN;-;-;0
15004475;8;NAZARET AURORA;PEREDA;BERTOLONE;-;-;0
14497391;9;GASTÓN MATIAS;GARDEL;ELIZONDO;-;-;0
6486740;2;ANTIL IKER;FAVI;ROCUANT;-;-;0
17595467;7;ESTEPHANIE LIA;GRIMBERG;CORONA;-;-;0
15223056;7;DELALUZ BARBARA;COOPER;LEON;-;-;0
10917085;5;BRENDA ANNETTE;NOLL;VALLEJO;-;-;0
8467746;7;YAZÍD CATERINA;GULLE;RENDOLL;-;-;0
12592101;2;ENRIQUEZ ZHARICK;DUSTAN;CARRETIER;-;-;0
15321567;1;SELENNE KARINA;ONELL;FORTE;-;-;0
15825199;7;CATERINE ANA;ALCALDE;OSES;-;-;0
16808599;7;MICAELLA CELESTE;GULLE;PAIS;-;-;0
25810168;0;GERONIMO ISEHIMY;ESTATOPULOS;CORDONES;-;-;0
19258456;8;COSETTE VERENICE;CAZAUX;MARILICAN;-;-;0
4144052;3;SIANA YASSEL;CHEPILLO;KRAUTZ;-;-;0
17592775;3;ELIASJOSE JEFERSON;TURSKI;STREETER;-;-;0
13979597;8;ISIS SIANA;ADONES;ANUCH;-;-;0
21622089;6;DYNELLY GIANITZA;VITAGLIANO;BAGU;-;-;0
16273801;5;JOVANNY GISSELLE;BIERE;COLLIO;-;-;0
6525634;6;LORET SASHENKA;QUINTANA;MICHELL;-;-;0
11429139;K;GEMMA DANILO;SALAMANCA;LIAÑO;-;-;0
7439964;4;ANTIL ELBA;BOLADOS;VILLASEÑOR;-;-;0
20931971;K;LISSET NILSA;DOMANGE;JERALDO;-;-;0
8967449;7;SCARLETTE IBRAHIM;ADRIASOLA;IRRIBARRA;-;-;0
4470398;K;HADITH RONY;MADARIAGA;NEIRA;-;-;0
20361133;1;ALEXANDRA CLEMENTINA;PALOMINOS;SALVO;-;-;0
19558183;5;GUISELL JIMMY;GRAVERTT;EYZAGUIRRE;-;-;0
10876339;7;SARAHY MARJORY;YAKSIC;BRITO;-;-;0
4830221;7;CAROLYN JOYCE;PUA;MANTEROLA;-;-;0
16900265;8;CHANTAL DENIS;MALLEA;ATALA;-;-;0
19496325;4;ALMA ITANIA;ARRIAGADA;REDOLFI;-;-;0
7068988;9;FIORELLA YOVANKA;BAETTIG;BAQUEDANO;-;-;0
17411325;1;YESENIA FILIPPO;PENA Y LILLO;DOGGENWEILER;-;-;0
11236223;1;AMPARO ANACAREN;HARRISON;SÁEZ;-;-;0
20596350;7;AND. VIOLETHA;LUND;HERNANDEZ;-;-;0
17216235;6;RAFAEL GYSSEL;MONTUPIL;ARCOS;-;-;0
6274222;3;ITZIAR MILAN;MOORE;CHIRINO;-;-;0
17142795;9;JOCELINE SCARLETH;MALLEGA;CORONEL;-;-;0
23701576;5;VIOLETHA NAYARETTE;SIMON;IRIART;-;-;0
14379516;4;FRANCESCA LÍA;REVECO;VILLEGAS;-;-;0
25667434;8;ARIKI HASSEN;PALAMARA;GAONA;-;-;0
19791406;1;MARTITA JUANITA;CASA;CABAÑAS;-;-;0
11951575;8;MARISO GIANNINA;REID;SOBINO;-;-;0
5730904;9;VALDIVIA TOMAS;RIASCOS;SCHICK;-;-;0
5107204;9;LUCERO NESTOR;OROSTICA;BETANCOURT;-;-;0
22642505;7;ISAÍAS ZILU;ECHANIZ;MAKUC;-;-;0
12447782;9;MATTIAS FRANCO;ELIZONDO;TAMPE;-;-;0
6452560;6;MERICIA NÉLIDA;PIÑONES;MAKUC;-;-;0
6458051;8;ESTEFANNY ESTHEFANY;URRELO;PARODI;-;-;0
8967885;K;GASTON AMALIA;ROGAT;SALVO;-;-;0
24621661;9;RODRIGO AXEL;CHILCOVSKY;UGALDE;-;-;0
9849596;7;YURI ETTIENE;CERRO;GILLIBRAND;-;-;0
22721960;5;ANGELIC SIDNEY;BRUNETTI;AVACA;-;-;0
22642966;K;DEBBIE MARISEL;HARBOTTLE;NALLAR;-;-;0
24837604;K;SADY AIRY;ESPINAZA;CISTERNA;-;-;0
9030294;7;BRUNILDA BRUNILDA;CUBILLOS;BAÑADOS;-;-;0
11687045;2;MARIANO ELINOR;VITAGLIANO;BASTÍAS;-;-;0
15416772;5;YOSSELIN NOE;ASTROZA;BEROÍZA;-;-;0
9560564;1;YAREL ALCIDES;HORTA;LEMA;-;-;0
13100448;0;EDWARDS JOYCE;POLANCO;COLIHUINCA;-;-;0
5078578;8;MARTHA MAGDALENA;VALENCIA;CUTURRUFO;-;-;0
17771205;6;WILFRED KLEBER;ROSERO;HUENCHULLÁN;-;-;0
10761548;0;NOHEMI GENAISSE;MONRROY;BOSTELMANN;-;-;0
17501997;1;EDNA EMILLE;CERONI;PASSALACQUA;-;-;0
4534419;0;ANYELINA LILIANETTE;VIVANCO;KRIMAN;-;-;0
18589532;1;LUNA ELAINE;JAUREGUI;ARRIETA;-;-;0
22630577;1;LESLIET REYNAL;MODER;CHAPARRO;-;-;0
16207079;8;AILYN ARIANNA;ICETA;LARRAIN;-;-;0
22007134;7;TABATA EILEEN;LAFUENTE;BLU;-;-;0
15296742;8;SEBÁSTIAN JHOSELIN;CELIS;CHIANG;-;-;0
21526830;8;KARYNNA KATERIN;MOTTA;ESPERGUEL;-;-;0
7936785;K;ELIACER MARLENNE;BRUNET;MONRROY;-;-;0
12541879;K;GABRIE ERNES;GOLLERIN;ESTROZ;-;-;0
19244748;3;GUMERCINDO VADIHA;SALDIAS;AGUDELO;-;-;0
19399170;2;GILBET DENISSE;PENA;CASONI;-;-;0
19810916;2;MAROA LUCÍA;BARRIA;DE AMESTICA;-;-;0
17346436;7;PORFIRIO EVAR;BASTERRRECHEA;YÉVENES;-;-;0
5025094;6;TAHIA ALFONSO;PETRICIC;PONTIGO;-;-;0
16952211;3;ROSALBA EMILIA;HUILLIN;MASCARO;-;-;0
11920126;6;INGUIGUOL GUILIANA;CHACC;FRANCE;-;-;0
22754847;2;IGOR CHRISTIAAN;MONSALVES;ECHENIQUE;-;-;0
24292940;6;MAXWELL GASTON;NASH;LARRAHONA;-;-;0
12563366;6;YULY KLER;GEISSE;MEJÍAS;-;-;0
21628053;3;CONNIE JOHNY;LANGER;PORTFILTT;-;-;0
12539510;1;EDWARD ARELY;LAFLOR;BALDOVINO;-;-;0
21968304;6;GEMMA CINTIA;WANDE;NOLI;-;-;0
4668382;7;YAMAL YUSARA;SIGALA;FERRANDIZ;-;-;0
9740975;6;ANGELICA YUYUNIS;GAMBOA;BETANCOURT;-;-;0
24144198;6;DEIDAMIA MAROA;TABORGA;PEREDA;-;-;0
23855483;0;ILIA ALFONSO;PAILLALEF;ARANEDA;-;-;0
5709251;2;MARLENE ANDRE;MAURER;PAREJA;-;-;0
14293047;8;DEISY ANDREINA;BALBI;HIGUERAS;-;-;0
14233864;9;LUISIN HERNANDO;MATTEUCCI;SAN MARTÍN;-;-;0
5846639;3;VINCENT CECILIA;JORDAN;ARTEAGA;-;-;0
20063668;1;JASNA BLANCA;GALAZ;QUIROZ;-;-;0
17898528;K;MACAREN MICAL;NIÑO DE ZEPEDA;ESTAY;-;-;0
10943390;6;STEFFI ALEX;DEISCHLER;AGUILÓ;-;-;0
9764556;2;ELIZABETH STEFANI;PARRAGUEZ;SIMON;-;-;0
7374789;3;CARMEN LORENZO;CAROCA;VERA;-;-;0
23191094;2;FRANCIA HERIBERTO;WILHELM;MAYER;-;-;0
14758079;9;YERKO YUBITZA;CALQUIN;MASCARO;-;-;0
18477188;5;MILENE ALINE;TAPIAS;CURKOVIC;-;-;0
5466257;9;GLADYS ANAY;GUTÍERREZ;SARRET;-;-;0
11619589;3;CELENE CRISTHEL;RICHTER;IBÁNEZ;-;-;0
23680641;9;ANGELIC GERMAN;AHUMADA;GOTTSCHALK;-;-;0
5954254;5;RENZO SEBASTIAN;CARES;HADDAD;-;-;0
5892902;K;FCO. ERIC;CARRIMÁN;PALOMINO;-;-;0
14471175;2;ARLETTE ITANIA;GOLDSACK;TESTA;-;-;0
10210668;2;ROMA TRIESTE;PEZO;CORTÉS-MONROY;-;-;0
20881250;K;DANILO MILENKO;LEAL;CARES;-;-;0
15425777;7;LIZARDO GIULIETTA;SOLIS;CABAÑAS;-;-;0
5492118;8;CINDY KATERIN;ÁVILA;ALDEA;-;-;0
19381158;4;MARLEN PABLA;ROMO;RODRIGUEZ;-;-;0
16448721;7;KENDRO ZORAN;SCHINDLER;CARRIEL;-;-;0
10957509;0;LESLY LUKAS;MATTHEWS;TRUOL;-;-;0
18697842;0;MARYON DAMAZO;LANGENBACH;FUENTEALBA;-;-;0
14623645;5;OLGAMARIA NOELIA;COURDURIER;MUNIZAGA;-;-;0
4299144;6;PERLA NAYADET;TORREJÓN;FÁBREGA;-;-;0
13476122;K;JEAN-PIERRE BENACID;ARGANDOÑA;ZAMBRA;-;-;0
22621719;4;JOEL JOHAN;BASUALDO;CORDONES;-;-;0
11194576;5;SANTOS JOSETOMAS;CALDERÓN;GARCÍA DE LA HUERTA;-;-;0
5191831;5;HELMIS SELENNE;MATTE;NAUDÓN;-;-;0
10762405;5;ISRAELA YANINA;BOLVARAN;BARJA;-;-;0
11141796;K;ELFRIEDE MARIANNE;PANEZ;ANTOGNINI;-;-;0
4201405;7;CRISTOFERTH RITA;CERPA;OLAVARRÍA;-;-;0
10524714;6;JOSUE ARANTXA;ARZE;HAILLA;-;-;0
20037919;5;KATYA ISEHIMY;MONTT;DE TORO;-;-;0
22101449;9;SLOMITT DANTER;FILGUEIRA;DENEY;-;-;0
14300063;4;RUSELL MILENE;RENDOLL;VILLALOBOS;-;-;0
14841117;6;SARELIA HELDA;AÑON;MIQUEL;-;-;0
6511686;K;ARIEL VADIHA;RAQUILEO;PASTENES;-;-;0
11499968;8;RONINIE MAIBEET;PRADA;ROCUANT;-;-;0
17053611;6;JOSELUIS SANTO;TALARICO;ORMAZÁBAL;-;-;0
22026846;6;ORSON ARLETTE;CERON;JURICIC;-;-;0
22542007;8;GIEZI SPIRO;IRRIBARRA;FILGUEIRA;-;-;0
7478404;6;ELIACER LUBEN;HORMAZABAL;COFRÉ;-;-;0
8780592;2;MARÍAPAZ DEIVY;MALLA;PALACIOS;-;-;0
8097967;7;MAYKOL MARCEAUX;PEÑA Y LILLO;HUENCHUMIL;-;-;0
5806400;7;XIALEM TABITA;MARTCHANT;CORDOVA;-;-;0
15520961;2;KATIA YURI;KINZEL;MATTOS;-;-;0
20422600;9;ARLETE ISA;GOTTSCHALK;RIFFO;-;-;0
9290034;5;MAIKA YOLAN;ECHENIQUE;FALCÓN;-;-;0
22551626;3;KONSTANZA ARELI;CABALL;ALISTE;-;-;0
19999650;1;PASCUALA GASPAR;SEGUEL;BRIEBA;-;-;0
4966489;K;NAYARET SARAI;AREVALO;JAUREGUI;-;-;0
20366989;2;CARLOS EDNA;BLAWCIAK;CUCUMIDES;-;-;0
23518754;2;JASMINA MARCELINO;TOPP;LLANCA;-;-;0
11542962;1;CHARIF ELDA;ORDOÑEZ;COVARRUBIAS;-;-;0
24608627;6;REINEL YULISA;ALBARRAN;MOLLER;-;-;0
19682113;2;HÉCTOR ESTEBA;JARA;HERRERA;-;-;0
8395352;0;MARITZA LOLA;BOSCO;DANERI;-;-;0
9218099;7;GERALD LEONEL;CARDEÑA;SALFATE;-;-;0
12484273;2;URBANO PAZLORENA;GASPAR;BOUDON;-;-;0
25937563;7;CLARA OSCIEL;DARUICH;DE LUCA;-;-;0
4339622;5;MIHOVIL ANÍBAL;ROIG;GALAN;-;-;0
4823767;2;FRANCISCA YISEL;LAFLOR;MELIPIL;-;-;0
13759531;7;JASMINA SINDY;RAUFF;TREJO;-;-;0
23183983;1;AQUILINO CARMEN;MONTEIROT;LAMILLA;-;-;0
16059415;3;CLEMENTE ALIDA;LONCOPAN;ESTATOPULOS;-;-;0
25789217;3;ENMARYS SAUL;MILLANAO;ABDALA;-;-;0
18270148;8;VISCONDE NACOHOR;GIRALDA;BISQUERTT;-;-;0
24600364;8;NATHALIE MACARENA;BERTOLONE;SALINAS;-;-;0
20953273;9;VERONIC;CORONADO;MONTAÑO;-;-;0
17436898;6;JENSON YELENNE;NICHOLLS;GAMONAL;-;-;0
16821837;7;MABEL ESTEB;OLIVERA;SALVO;-;-;0
5707670;5;BAUTISTA EDGARDO;FRITIS;ABBOTT;-;-;0
17171049;9;MAXWELL MICAELA;PATIÑO;COÑOEPÁN;-;-;0
10594710;0;ARELIS ESTIBALIZ;GRIMBERG;BARCAZA;-;-;0
20219385;9;JORDANNA MARÍA;BUDINI;LONCOMILLA;-;-;0
4185938;4;GISELL AMARA;CURIHUIL;ANGUITA;-;-;0
4661600;6;IVANA ISAI;BELLINGHAUSEN;SANTI;-;-;0
18157063;0;LIZBET NISET;BERARDI;RABELLO;-;-;0
20608855;2;BRUNNELA MAYERLIN;MERCURIO;ESPINAZA;-;-;0
7713210;1;RUBÍ ENGHEL;ECHEGOYEN;ANDREUCIC;-;-;0
17000738;6;JORDAN LESLYE;LAMILLA;BLAMEY;-;-;0
12069626;4;LIZ BRENDA;ENCALADA;BELLO;-;-;0
8791029;9;NISSE MANUEL;EHRLICH;HOLBUT;-;-;0
8494834;0;HAYDELI PORFIRIO;TOLOZA;LUZA;-;-;0
16994521;3;ALCIDES DOMINIQUE;VACCARELLA;CANIHUANTE;-;-;0
25589761;1;MELANI DORIS;SCHMITTNER;KOCK;-;-;0
14804646;6;JUSTINE MARIETTA;KORMYLO;SOLER;-;-;0
14645947;5;KATTHERINE NAIS;TURNER;MANN;-;-;0
24673402;5;MARK VALENTÍN;HERNÁNDEZ;URRELO;-;-;0
24819713;K;KERENA YRAZI;HUITRAIQUEO;CANCINO;-;-;0
7245805;9;VALESCA SARETH;MOIS;ARAYA;-;-;0
8296749;0;MARIEL JAIR;OYARZÚN;CABELLO;-;-;0
13184372;0;MAGALY VITTORIO;LICANQUEO;AGUILAR;-;-;0
14626454;2;ARTEMIO COLOMBA;MUJICA;PELAYO;-;-;0
9245716;7;IO MORIN;PICHUNMAN;ACUÑA;-;-;0
16491930;8;AUGUSTA NATALIA;SAPIAINS;COLLONAO;-;-;0
11741015;7;SIHOMARA IO;COLLÍO;INGA;-;-;0
7340468;1;ALONSO MARISO;ASTROZA;PALACIOS;-;-;0
23435413;4;BETZABETH GIULISSA;OVALLE;CELIS;-;-;0
17410935;7;CYNTHIA JOHAN;PITRÓN;ECK;-;-;0
5712162;2;LESLIET LEANDRA;COFRE;TRIVIÑO;-;-;0
5559269;6;KATIA ESTIVI;VILLE;SANTOLAYA;-;-;0
4234411;4;MARIPAZ ESTEFANÍA;INGA;URIBE;-;-;0
16523458;5;DORA SOLANO;FERNÁNDEZ-NIÑO;FAILLA;-;-;0
14465586;1;NORA DARÍO;GREZ;POVEDA;-;-;0
16832904;2;LORNA ADAN;NARVAEZ;BRICEÑO;-;-;0
20810313;4;FRANKO KIANA;DINAMARCA;CARRARO;-;-;0
21148347;9;CAMELIA IVICA;TURPIE;LLANCA;-;-;0
19711496;1;JUANJOSE ALFONS;QUILOBRAN;URQUIETA;-;-;0
11195340;0;JUNIA BRAYAN;ESTAY;GUAMÁN;-;-;0
16232761;0;YARID LUKAS;MATELUNA;ANTINAO;-;-;0
24597865;6;LEONOR GRICEL;QUIDEL;IRIARTE;-;-;0
24542460;8;AYMARA ANGGELA;SANTOLAYA;BLANCHE;-;-;0
10162668;5;ROCÍO ALEXANDRA;NACHARI;MORCHIO;-;-;0
4271492;K;JEAN-PIERRE GEORGETTE;LAMAS;ZAMORA;-;-;0
19347731;5;LEILA MIRIAM;CÉSPEDES;HOLMER;-;-;0
21849391;K;YANTHIL ARNOLDO;BARROS;INDA;-;-;0
21228167;9;JARED TAMARA;ARBUNIC;MALATESTA;-;-;0
23506434;2;EDSON VERÓNICA;URBANO;ORSI;-;-;0
25489248;6;MILENKO STANKO;DE TORO;ARANGUA;-;-;0
6231437;6;MIJAIL LILIAN;CASANOVA;CARIZ;-;-;0
20668806;8;ROSALÍA ABEL;ERRÁZURIZ;RIVILLO;-;-;0
4526611;0;WALERIANNY PATRIC;PASCAL;WALTON;-;-;0
12848472;4;EILEEN KATTY;BUGUEÑO;DOMIC;-;-;0
6555763;5;VALKIRIA ANDREAS;TORAN;STANKE;-;-;0
24966721;6;YANETT ANABEL;JORDANA;CANIVILO;-;-;0
23321868;7;INGUIGUOL ARRUDA;COTTET;DTI;-;-;0
22766286;5;IVETT EDSON;CABALLERO;JAUFFRET;-;-;0
12619945;4;BALBI ALDOGESU;HARPER;BIANCHI;-;-;0
17485908;5;FRANKO DARWIN;GASTON DE IRIARTE;DE CASO;-;-;0
6042259;2;NAZARETH AMARU;MASÍAS;PAVEZ;-;-;0
24760906;2;ADAN JARELLY;MANZO;RAPOSO;-;-;0
23431390;8;AMARA PASCAL;MILLONES;CONTADOR;-;-;0
17097491;7;GRACIELA SYLVANA;NOULIBOS;AMTMANN;-;-;0
12343215;4;KIM ARON;APAZA;DUPRE;-;-;0
10665763;5;SHEILA GUILLERM;DENIS;BESNIER;-;-;0
23968278;0;THIOGO ANAY;KAELIN;RODAS;-;-;0
13787517;5;YANTHIL FAVIOLA;PENA Y LILLO;WILHELM;-;-;0
13850200;6;STENIO VENUS;BANDA;WARLES;-;-;0
10844692;5;KATIUSCA NICE;FORTTE;BERMEJO;-;-;0
23946486;6;FABIOLA EMILIO;MONGE;EMHART;-;-;0
10009266;1;ISAMAR YOHANA;MANQUIÁN;TAVARA;-;-;0
17099695;9;ELIZABETH ENGHEL;NORDETTI;HADDAD;-;-;0
21715373;9;ELIHU IVCA;RECABAL;PARRA;-;-;0
7178975;3;LILYBELL PALOMBA;COBOS;PERALES;-;-;0
16368399;7;NOOR FABIOLA;GARCES;O'RYAN;-;-;0
4538209;9;MACARIO CAROLI;PRADINES;SALVADOR;-;-;0
7847946;6;ADAN DANNY;BERGAMASCO;VELÁSQUEZ;-;-;0
14261867;K;CESAR ATILIANO;VALLETTA;HABERT;-;-;0
8372177;8;JOCELYN MARIETTA;PONCE DE LEÓN;CORTÉS-MONROY;-;-;0
21301369;6;MARBET EDO.;REQUENA;SANTIBÁÑEZ;-;-;0
