400978|24379985|1995-01|S|ALUMNO EGRESADO|2000-01|1995-01|INGRESO|ESTUDIANTE NO VIGENTE
436783|19110388|1996-01|S|ALUMNO EGRESADO|2001-02|1996-01|INGRESO|ESTUDIANTE NO VIGENTE
461218|8272904|1993-01|S|BLOQUEO POR NO INSCRIPCION|2000-02|1993-01|INGRESO|ESTUDIANTE NO VIGENTE
457265|11173412|1993-01|S|ALUMNO EGRESADO|1997-02|1993-01|INGRESO|ESTUDIANTE NO VIGENTE
555183|21376826|1994-01|S|BLOQUEO POR NO INSCRIPCION|1997-01|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
571993|7831332|1994-01|S|ALUMNO EGRESADO|2000-02|2000-02|8|ESTUDIANTE NO VIGENTE
579227|13894199|1993-01|S|ALUMNO EGRESADO|1999-02|1993-01|INGRESO|ESTUDIANTE NO VIGENTE
370353|21838722|1993-01|S|ALUMNO EGRESADO|1999-02|1993-01|INGRESO|ESTUDIANTE NO VIGENTE
544072|10157677|2005-01|N|Sin Bloqueo|2009-02|2009-02|10|ESTUDIANTE NO VIGENTE
470421|12008483|1992-01|S|BLOQUEO POR NO INSCRIPCION|1997-01|1992-01|INGRESO|ESTUDIANTE NO VIGENTE
565312|8285903|1992-01|S|BLOQUEO POR NO INSCRIPCION|1996-02|1992-01|INGRESO|ESTUDIANTE NO VIGENTE
578307|20007723|1993-01|S|BLOQUEO POR NO INSCRIPCION|1998-02|1993-01|INGRESO|ESTUDIANTE NO VIGENTE
554246|18607563|2000-01|S|ALUMNO EGRESADO|2005-02|2000-01|INGRESO|ESTUDIANTE NO VIGENTE
406882|13631373|1995-01|S|ALUMNO EGRESADO|2002-02|1995-01|INGRESO|ESTUDIANTE NO VIGENTE
432068|20347435|1994-01|S|BLOQUEO POR NO INSCRIPCION|1998-02|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
367318|13212801|1993-01|S|BLOQUEO POR NO INSCRIPCION|2000-02|1998-01|6|ESTUDIANTE NO VIGENTE
501295|25823683|2001-01|S|ALUMNO CON DEUDA MOROSA||2001-01|INGRESO|ESTUDIANTE NO VIGENTE
541760|8705264|2011-01|S|ALUMNO CON DEUDA MOROSA||2011-01|INGRESO|ESTUDIANTE NO VIGENTE
464177|6000471|1994-01|S|ALUMNO EGRESADO|2000-02|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
440250|23846581|1993-01|S|ALUMNO EGRESADO|2001-02|1993-01|INGRESO|ESTUDIANTE NO VIGENTE
549052|22832178|1994-01|S|BLOQUEO POR NO INSCRIPCION|1997-01|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
635800|19209103|1996-01|S|BLOQUEO POR NO INSCRIPCION|2002-01|1996-01|INGRESO|ESTUDIANTE NO VIGENTE
643128|5795553|1994-01|S|ALUMNO EGRESADO|1999-01|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
597067|25286300|1994-01|S|BLOQUEO POR NO INSCRIPCION|1996-01|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
652094|12880544|1994-01|S|BLOQUEO POR NO INSCRIPCION|1998-01|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
463080|13113173|1994-01|S|BLOQUEO POR NO INSCRIPCION|1998-02|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
491256|15259329|2006-01|S|ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO|2008-02|2007-01|1|ESTUDIANTE NO VIGENTE
503120|6646471|2009-01|S|ALUMNO EGRESADO|2018-02|2015-01|10|ESTUDIANTE NO VIGENTE
406377|6885782|2006-01|S|ALUMNO CON DEUDA MOROSA|2013-01|2013-01|10|ESTUDIANTE NO VIGENTE
600447|12827990|2024-01|N|Sin Bloqueo|2024-02|2024-01|INGRESO|ESTUDIANTE VIGENTE
597631|14735488|1996-01|S|BLOQUEO POR NO INSCRIPCION|1996-01|1996-01|INGRESO|ESTUDIANTE NO VIGENTE
605363|25037538|1993-01|S|BLOQUEO POR NO INSCRIPCION|1998-02|1993-01|INGRESO|ESTUDIANTE NO VIGENTE
613955|18197368|1995-01|S|BLOQUEO POR NO INSCRIPCION|2003-01|1995-01|INGRESO|ESTUDIANTE NO VIGENTE
440178|11767662|1994-01|S|ALUMNO EGRESADO|1999-01|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
453228|6895831|2006-01|S|ALUMNO CON DEUDA MOROSA|2009-02|2007-02|3|ESTUDIANTE NO VIGENTE
388743|7592870|2011-01|S|ALUMNO LICENCIADO|2018-02|2018-02|LICENCIATURA|EXALUMNO
465900|22295997|2011-01|N|Sin Bloqueo|2019-02|2019-02|LICENCIATURA|EXALUMNO
513664|7178486|1996-01|S|ALUMNO EGRESADO|2001-02|1999-01|6|ESTUDIANTE NO VIGENTE
372204|17879256|2003-01|S|ALUMNO EGRESADO|2007-02|2003-01|INGRESO|ESTUDIANTE NO VIGENTE
605646|8428076|1996-01|S|BLOQUEO POR NO INSCRIPCION|1997-01|1996-01|INGRESO|ESTUDIANTE NO VIGENTE
546326|17502012|2006-01|N|Sin Bloqueo|2019-02|2019-02|LICENCIATURA|EXALUMNO
493134|10294223|2020-01|N|Sin Bloqueo|2024-02|2024-01|9|ESTUDIANTE VIGENTE
590379|17734537|2000-01|S|BLOQUEO POR NO INSCRIPCION|2000-02|2000-01|INGRESO|ESTUDIANTE NO VIGENTE
581080|7337905|2019-01|N|Sin Bloqueo|2019-02|2019-02|SEGUNDO  - GRADO LICENCIADO|ESTUDIANTE NO VIGENTE
467300|21684116|1993-01|S|ALUMNO EGRESADO|1999-02|1993-01|INGRESO|ESTUDIANTE NO VIGENTE
530088|14505028|2002-01|S|BLOQUEO DE MATRICULA CONSULTAR EN COBRANZAS|2004-01|2004-01|2|ESTUDIANTE NO VIGENTE
509682|15557852|2002-01|S|BLOQUEO POR NO INSCRIPCION|2015-02|2015-02|10|ESTUDIANTE NO VIGENTE
612495|22069661|2007-01|S|ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS|2008-02|2007-01|INGRESO|ESTUDIANTE NO VIGENTE
599132|16605529|2020-01|N|Sin Bloqueo|2024-02|2024-01|5|ESTUDIANTE VIGENTE
530617|4440273|2007-01|S|ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS|2011-02|2009-02|2|ESTUDIANTE NO VIGENTE
402086|13413645|2005-01|S|ALUMNO EGRESADO|2010-02|2010-02|10|ESTUDIANTE NO VIGENTE
404759|18571939|1996-01|S|BLOQUEO POR NO INSCRIPCION|1996-01|1996-01|INGRESO|ESTUDIANTE NO VIGENTE
543069|6679769|2003-01|S|ALUMNO EGRESADO|2007-02|2003-01|INGRESO|ESTUDIANTE NO VIGENTE
543662|10411875|1996-01|S|BLOQUEO POR NO INSCRIPCION|2003-01|1999-01|4|ESTUDIANTE NO VIGENTE
517812|13302792|2017-01|S|ALUMNO EGRESADO|2021-02|2021-02|10|ESTUDIANTE NO VIGENTE
405539|24461493|2004-01|S|ALUMNO CON DEUDA MOROSA|2004-02|2004-01|INGRESO|ESTUDIANTE NO VIGENTE
612680|8057636|2004-01|N|Sin Bloqueo|2018-02|2018-02|LICENCIATURA|EXALUMNO
480692|18657169|2002-01|S|ALUMNO EGRESADO|2008-01|2006-01|4|ESTUDIANTE NO VIGENTE
565037|21822753|2002-01|S|CAMBIO DE PLAN O CARRERA|2005-02|2002-01|INGRESO|ESTUDIANTE NO VIGENTE
574293|4587065|1993-01|S|BLOQUEO POR NO INSCRIPCION|1997-02|1993-01|INGRESO|ESTUDIANTE NO VIGENTE
593732|8205371|1996-01|S|BLOQUEO POR NO INSCRIPCION|1996-01|1996-01|INGRESO|ESTUDIANTE NO VIGENTE
368055|13288527|2003-01|S|ALUMNO CON DEUDA MOROSA|2003-02|2003-01|INGRESO|ESTUDIANTE NO VIGENTE
603139|7610332|2008-02|S|ALUMNO LICENCIADO|2014-01|2008-02|INGRESO|ESTUDIANTE NO VIGENTE
409016|5254728|2005-01|S|ALUMNO CON DEUDA MOROSA|2005-02|2005-01|INGRESO|ESTUDIANTE NO VIGENTE
487077|7156049|2006-01|N|Sin Bloqueo|2011-01|2011-01|10|ESTUDIANTE NO VIGENTE
447036|7230891|2005-01|S|ALUMNO CON DEUDA MOROSA|2005-02|2005-01|INGRESO|ESTUDIANTE NO VIGENTE
485560|11954275|2004-01|S|BLOQUEO POR NO INSCRIPCION|2004-02|2004-01|INGRESO|ESTUDIANTE NO VIGENTE
421099|4268858|2007-01|S|ALUMNO LICENCIADO|2011-02|2011-02|LICENCIATURA|EXALUMNO
467318|17176628|2022-01|N|Sin Bloqueo|2024-02|2023-01|3|ESTUDIANTE VIGENTE
370288|11593337|2001-01|S|BLOQUEO POR NO INSCRIPCION|2001-02|2001-01|INGRESO|ESTUDIANTE NO VIGENTE
566314|7885143|2006-01|N|Sin Bloqueo|2013-02|2013-02|10|ESTUDIANTE NO VIGENTE
536320|10866994|1993-01|S|BLOQUEO POR NO INSCRIPCION|1997-02|1993-01|INGRESO|ESTUDIANTE NO VIGENTE
499946|5385614|1995-01|S|ALUMNO EGRESADO|2000-01|1995-01|INGRESO|ESTUDIANTE NO VIGENTE
642037|8703280|1995-01|S|BLOQUEO POR NO INSCRIPCION|2001-02|2001-01|6|ESTUDIANTE NO VIGENTE
511106|19204960|2009-01|S|ALUMNO LICENCIADO|2016-02|2016-02|LICENCIATURA|EXALUMNO
520728|16727528|2003-01|S|ALUMNO EGRESADO|2006-02|2006-02|10|ESTUDIANTE NO VIGENTE
477084|20209666|2019-01|S|ALUMNO LICENCIADO|2019-02|2019-02|SEGUNDO  - GRADO LICENCIADO|ESTUDIANTE NO VIGENTE
426070|10584215|1994-01|S|BLOQUEO POR NO INSCRIPCION|1996-01|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
468772|6249568|1996-01|S|ALUMNO EGRESADO|2002-01|2001-01|8|ESTUDIANTE NO VIGENTE
561521|5161264|2004-01|S|ALUMNO EGRESADO|2005-01|2005-01|10|ESTUDIANTE NO VIGENTE
477346|9347945|1993-01|S|BLOQUEO POR NO INSCRIPCION|1997-01|1993-01|INGRESO|ESTUDIANTE NO VIGENTE
571701|21445888|2003-01|S|ALUMNO EGRESADO|2007-02|2005-01|4|ESTUDIANTE NO VIGENTE
572962|9452973|1995-01|S|ALUMNO EGRESADO|1999-01|1995-01|INGRESO|ESTUDIANTE NO VIGENTE
575963|6031636|1995-01|S|BLOQUEO POR NO INSCRIPCION|1996-01|1995-01|INGRESO|ESTUDIANTE NO VIGENTE
529785|12403422|2002-01|S|ALUMNO LICENCIADO|2002-02|2002-02|10|ESTUDIANTE NO VIGENTE
424102|14176995|2005-01|S|RENUNCIA||2005-01|INGRESO|ESTUDIANTE NO VIGENTE
642049|18379713|2003-01|S|BLOQUEO POR NO INSCRIPCION|2003-02|2003-01|INGRESO|ESTUDIANTE NO VIGENTE
650080|8778870|2008-02|S|ALUMNO CON DEUDA MOROSA||2008-02|INGRESO|ESTUDIANTE NO VIGENTE
560753|5417948|2011-01|S|SUSPENSION DE ESTUDIOS|2011-01|2011-01|INGRESO|ESTUDIANTE NO VIGENTE
571026|7146780|2003-01|S|ALUMNO CON DEUDA MOROSA|2004-01|2003-02|2|ESTUDIANTE NO VIGENTE
394030|18615536|2006-01|S|CAMBIO DE PLAN O CARRERA|2008-02|2006-01|INGRESO|ESTUDIANTE NO VIGENTE
501270|11114628|2006-01|N|Sin Bloqueo|2021-02|2021-02|5|ESTUDIANTE NO VIGENTE
465043|12721725|2003-01|S|SUSPENSION DE ESTUDIOS||2003-01|INGRESO|ESTUDIANTE NO VIGENTE
616099|19556507|2009-01|S|ALUMNO CON DEUDA MOROSA|2009-01|2009-01|INGRESO|ESTUDIANTE NO VIGENTE
608073|15533478|2001-01|S|ALUMNO EGRESADO|2001-01|2001-01|INGRESO|ESTUDIANTE NO VIGENTE
527549|19761120|2004-01|S|ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO|2004-02|2004-01|INGRESO|ESTUDIANTE NO VIGENTE
564028|13962744|2003-01|S|BLOQUEO POR NO INSCRIPCION|2003-02|2003-01|INGRESO|ESTUDIANTE NO VIGENTE
600098|5721688|1994-01|S|BLOQUEO POR NO INSCRIPCION|1997-02|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
591138|18533564|1994-01|S|BLOQUEO POR NO INSCRIPCION|1999-01|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
621026|25067048|1995-01|S|ALUMNO EGRESADO|1999-02|1995-01|INGRESO|ESTUDIANTE NO VIGENTE
606698|7011848|1996-01|S|ALUMNO EGRESADO|2001-01|1996-01|INGRESO|ESTUDIANTE NO VIGENTE
494845|12465249|1995-01|S|ALUMNO EGRESADO|2001-01|1995-01|INGRESO|ESTUDIANTE NO VIGENTE
386181|21097259|1994-01|S|ALUMNO EGRESADO|2000-02|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
408807|15120097|1996-01|S|ALUMNO EGRESADO|2005-01|2005-01|10|ESTUDIANTE NO VIGENTE
556486|11578117|1998-01|S|ALUMNO EGRESADO|2004-01|1998-01|INGRESO|ESTUDIANTE NO VIGENTE
480966|20503296|1995-01|S|ALUMNO EGRESADO|2001-01|1995-01|INGRESO|ESTUDIANTE NO VIGENTE
653078|15146769|2006-01|N|Sin Bloqueo|2011-01|2011-01|10|ESTUDIANTE NO VIGENTE
513285|10456503|2001-01|S|BLOQUEO POR NO INSCRIPCION|2002-01|2001-01|INGRESO|ESTUDIANTE NO VIGENTE
422099|19010305|2009-01|S|ALUMNO LICENCIADO|2016-02|2016-02|LICENCIATURA|EXALUMNO
556849|24166283|1996-01|S|BLOQUEO POR NO INSCRIPCION|1997-01|1996-01|INGRESO|ESTUDIANTE NO VIGENTE
536938|20799008|1995-01|S|BLOQUEO POR NO INSCRIPCION|2000-01|1995-01|INGRESO|ESTUDIANTE NO VIGENTE
395271|9103520|1998-01|S|BLOQUEO POR NO INSCRIPCION|2005-02|2004-01|8|ESTUDIANTE NO VIGENTE
432693|7807428|1998-01|S|ALUMNO LICENCIADO|2006-01|2005-02|INGRESO|ESTUDIANTE NO VIGENTE
579197|14770111|2002-01|S|BLOQUEO POR NO INSCRIPCION|2003-01|2002-01|INGRESO|ESTUDIANTE NO VIGENTE
476092|6520872|1994-01|S|BLOQUEO POR NO INSCRIPCION|1996-01|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
518634|9053292|2007-01|N|Sin Bloqueo|2017-01|2017-01|LICENCIATURA|EXALUMNO
384977|22985984|1995-01|S|ALUMNO CON DEUDA MOROSA|2003-02|2003-02|10|ESTUDIANTE NO VIGENTE
569805|21172096|2008-01|S|ALUMNO CON DEUDA MOROSA|2008-01|2008-01|INGRESO|ESTUDIANTE NO VIGENTE
443039|4771384|1995-01|S|ALUMNO EGRESADO|2000-01|1995-01|INGRESO|ESTUDIANTE NO VIGENTE
473330|18740674|2022-01|N|Sin Bloqueo|2024-02|2024-01|5|ESTUDIANTE VIGENTE
569634|17873426|1991-01|S|BLOQUEO POR NO INSCRIPCION|1996-02|1991-01|INGRESO|ESTUDIANTE NO VIGENTE
413318|17861297|2000-01|S|ALUMNO EGRESADO|2005-02|2003-01|4|ESTUDIANTE NO VIGENTE
515166|25081980|1994-01|S|ALUMNO EGRESADO|2001-01|2000-01|8|ESTUDIANTE NO VIGENTE
371161|8640775|2009-01|S|ALUMNO CON DEUDA MOROSA|2010-02|2010-02|3|ESTUDIANTE NO VIGENTE
525251|6249848|2000-01|S|ALUMNO EGRESADO|2005-01|2000-01|INGRESO|ESTUDIANTE NO VIGENTE
588002|10302569|1994-01|S|ALUMNO EGRESADO|2000-02|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
435330|22541485|1998-01|S|ALUMNO EGRESADO|2002-01|2002-01|10|ESTUDIANTE NO VIGENTE
604470|12527649|2014-01|N|Sin Bloqueo|2022-01|2022-01|LICENCIATURA|EXALUMNO
484158|14642012|1994-01|S|ALUMNO EGRESADO|2000-01|2000-01|10|ESTUDIANTE NO VIGENTE
560291|12716790|1998-01|S|BLOQUEO POR NO INSCRIPCION|2000-01|1998-01|INGRESO|ESTUDIANTE NO VIGENTE
415972|20402907|1995-01|S|ALUMNO EGRESADO|1999-02|1997-01|2|ESTUDIANTE NO VIGENTE
608546|4383712|2010-01|N|Sin Bloqueo|2010-02|2010-01|INGRESO|ESTUDIANTE NO VIGENTE
383358|6796922|2013-02|S|ALUMNO CON DEUDA MOROSA||2013-02|INGRESO|ESTUDIANTE NO VIGENTE
647072|10206755|2009-01|N|Sin Bloqueo|2020-02|2020-02|LICENCIATURA|EXALUMNO
621909|8450129|2018-01|S|ALUMNO EGRESADO|2022-02|2022-02|10|ESTUDIANTE NO VIGENTE
459678|24651202|2007-01|S|ALUMNO LICENCIADO|2015-02|2015-02|LICENCIATURA|EXALUMNO
398999|4719032|1994-01|S|ALUMNO CON DEUDA MOROSA|2010-01|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
450103|24308136|1994-01|S|ALUMNO CON DEUDA MOROSA|2013-01|2013-01|1|ESTUDIANTE NO VIGENTE
594189|12497412|1994-01|S|BLOQUEO POR NO INSCRIPCION|1996-01|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
493065|10747823|1994-01|S|BLOQUEO POR NO INSCRIPCION|1996-01|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
384000|10924422|1994-01|S|BLOQUEO POR NO INSCRIPCION|1998-02|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
366869|13723559|2002-01|S|CAMBIO DE PLAN O CARRERA|2003-01|2002-01|2|ESTUDIANTE NO VIGENTE
405596|11762716|2002-01|S|BLOQUEO POR NO INSCRIPCION|2006-02|2006-02|6|ESTUDIANTE NO VIGENTE
497025|24414239|1995-01|S|ALUMNO EGRESADO|2001-02|1995-01|INGRESO|ESTUDIANTE NO VIGENTE
475980|5802950|1995-01|S|ALUMNO EGRESADO|2001-01|2001-01|10|ESTUDIANTE NO VIGENTE
542761|10590779|1996-01|S|BLOQUEO POR NO INSCRIPCION|1996-01|1996-01|INGRESO|ESTUDIANTE NO VIGENTE
560769|7648647|1996-01|S|BLOQUEO POR NO INSCRIPCION|2001-01|1996-01|INGRESO|ESTUDIANTE NO VIGENTE
646541|4420288|1997-01|N|Sin Bloqueo|2005-02|1997-01|INGRESO|ESTUDIANTE NO VIGENTE
553054|21121423|1994-01|S|BLOQUEO POR NO INSCRIPCION|1998-02|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
599295|25580184|1993-01|S|ALUMNO EGRESADO|1997-02|1993-01|INGRESO|ESTUDIANTE NO VIGENTE
587567|17779108|1997-01|S|ALUMNO EGRESADO|2002-01|2002-01|10|ESTUDIANTE NO VIGENTE
607025|13075538|1999-01|S|BLOQUEO POR EXPEDIENTE SIN CALIFICACIONES, CONVALIDACIONES NI INSCRIPCION||1999-01|INGRESO|ESTUDIANTE NO VIGENTE
507184|18729474|1994-01|S|BLOQUEO POR NO INSCRIPCION|1997-01|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
565038|8814529|2018-01|N|Sin Bloqueo|2018-02|2018-02|SEGUNDO  - GRADO LICENCIADO|ESTUDIANTE NO VIGENTE
473223|18275564|1999-01|S|BLOQUEO POR NO INSCRIPCION|1999-02|1999-01|INGRESO|ESTUDIANTE NO VIGENTE
462900|7641814|1995-01|S|ALUMNO EGRESADO|2000-01|1995-01|INGRESO|ESTUDIANTE NO VIGENTE
399199|17351083|1999-01|S|BLOQUEO POR NO INSCRIPCION|1999-02|1999-01|INGRESO|ESTUDIANTE NO VIGENTE
424846|16130314|1996-01|S|BLOQUEO POR NO INSCRIPCION|1999-02|1999-01|2|ESTUDIANTE NO VIGENTE
640578|11535101|1997-01|S|BLOQUEO POR NO INSCRIPCION|2002-01|1999-01|2|ESTUDIANTE NO VIGENTE
602020|6449489|1995-01|S|ALUMNO EGRESADO|2002-01|2002-01|10|ESTUDIANTE NO VIGENTE
527663|16744475|2007-01|S|ALUMNO CON DEUDA MOROSA|2010-02|2010-02|2|ESTUDIANTE NO VIGENTE
369911|11724512|1995-01|S|ALUMNO EGRESADO|2001-01|1995-01|INGRESO|ESTUDIANTE NO VIGENTE
615043|10647992|2009-01|S|ALUMNO CON DEUDA MOROSA|2009-02|2009-01|INGRESO|ESTUDIANTE NO VIGENTE
413167|21026196|2001-01|S|ALUMNO EGRESADO|2005-02|2003-01|4|ESTUDIANTE NO VIGENTE
516043|23697924|2005-01|S|BLOQUEO POR NO INSCRIPCION|2006-02|2006-02|2|ESTUDIANTE NO VIGENTE
507191|15693979|2001-01|S|BLOQUEO POR NO INSCRIPCION|2001-02|2001-01|INGRESO|ESTUDIANTE NO VIGENTE
550041|5897047|1994-01|S|ALUMNO EGRESADO|2000-02|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
497498|16868673|2007-01|S|ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO|2008-02|2007-01|INGRESO|ESTUDIANTE NO VIGENTE
653984|24889123|1995-01|S|BLOQUEO POR NO INSCRIPCION|2003-01|2001-01|6|ESTUDIANTE NO VIGENTE
605017|10553171|2002-01|S|ALUMNO EGRESADO|2007-02|2007-02|10|ESTUDIANTE NO VIGENTE
434876|5588567|1996-01|S|ALUMNO EGRESADO|2001-01|2001-01|10|ESTUDIANTE NO VIGENTE
409007|9984184|1994-01|S|BLOQUEO POR NO INSCRIPCION|1998-02|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
448795|17132955|2011-01|S|ALUMNO CON DEUDA MOROSA|2011-01|2011-01|INGRESO|ESTUDIANTE NO VIGENTE
499083|22420651|2019-01|N|Sin Bloqueo|2019-02|2019-02|2|ESTUDIANTE NO VIGENTE
515346|21912797|2009-02|N|Sin Bloqueo|2009-02|2009-02|INGRESO|ESTUDIANTE NO VIGENTE
464085|18251369|1994-01|S|ALUMNO EGRESADO|2000-02|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
426574|18715231|2004-01|S|ALUMNO CON DEUDA MOROSA|2004-02|2004-01|INGRESO|ESTUDIANTE NO VIGENTE
392499|24650799|2007-01|S|ALUMNO LICENCIADO|2013-01|2013-01|LICENCIATURA|EXALUMNO
438681|25553017|2011-01|S|BLOQUEO POR NO INSCRIPCION|2011-02|2011-01|1|ESTUDIANTE NO VIGENTE
501810|24292247|1996-01|S|ALUMNO EGRESADO|2000-02|2000-02|10|ESTUDIANTE NO VIGENTE
645983|13331279|1995-01|S|ALUMNO EGRESADO|2002-01|2002-01|10|ESTUDIANTE NO VIGENTE
450912|12742165|1995-01|S|BLOQUEO POR NO INSCRIPCION|1996-01|1995-01|INGRESO|ESTUDIANTE NO VIGENTE
461752|4472438|2007-01|S|ALUMNO LICENCIADO|2016-01|2007-01|INGRESO|ESTUDIANTE NO VIGENTE
578213|25394467|2009-01|N|Sin Bloqueo|2019-01|2019-01|LICENCIATURA|EXALUMNO
575841|21848311|1995-01|S|ALUMNO EGRESADO|2004-01|1995-01|INGRESO|ESTUDIANTE NO VIGENTE
520188|15538070|1994-01|S|BLOQUEO POR NO INSCRIPCION|1998-02|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
493577|13897016|2008-02|S|ALUMNO CON DEUDA MOROSA|2010-02|2010-02|5|ESTUDIANTE NO VIGENTE
494005|18326995|1994-01|S|ALUMNO EGRESADO|2003-01|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
592190|22202038|1994-01|S|BLOQUEO POR NO INSCRIPCION|1999-01|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
580639|11982934|1996-01|S|ALUMNO EGRESADO|2005-01|2005-01|10|ESTUDIANTE NO VIGENTE
539339|25606058|2000-01|S|BLOQUEO POR NO INSCRIPCION|2003-01|2001-01|2|ESTUDIANTE NO VIGENTE
454090|15237891|1994-01|S|ALUMNO EGRESADO|1999-02|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
453789|18847021|2008-01|S|BLOQUEO POR NO INSCRIPCION|2008-02|2008-01|1|ESTUDIANTE NO VIGENTE
444881|6091090|1995-01|S|ALUMNO EGRESADO|2001-02|1995-01|INGRESO|ESTUDIANTE NO VIGENTE
583058|13320887|2003-01|S|ALUMNO EGRESADO|2007-01|2007-01|10|ESTUDIANTE NO VIGENTE
422564|9382692|2024-01|N|Sin Bloqueo||2024-01|INGRESO|ESTUDIANTE NO VIGENTE
531826|8304080|1995-01|S|ALUMNO EGRESADO|2001-02|1995-01|INGRESO|ESTUDIANTE NO VIGENTE
597995|16502605|1994-01|S|BLOQUEO POR NO INSCRIPCION|1998-01|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
451523|4733087|1997-01|S|ALUMNO EGRESADO|2003-01|1997-01|INGRESO|ESTUDIANTE NO VIGENTE
546115|4551406|1994-01|S|ALUMNO EGRESADO|2002-01|2001-01|8|ESTUDIANTE NO VIGENTE
449677|10591463|1996-01|S|ALUMNO EGRESADO|2001-01|2001-01|10|ESTUDIANTE NO VIGENTE
483040|8513449|1994-01|S|BLOQUEO POR NO INSCRIPCION|1997-01|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
495118|10549931|1994-01|S|ALUMNO EGRESADO|2005-02|2005-01|8|ESTUDIANTE NO VIGENTE
650957|16625349|1995-01|S|ALUMNO EGRESADO|1999-02|1995-01|INGRESO|ESTUDIANTE NO VIGENTE
457867|5242305|1996-01|S|ALUMNO EGRESADO|2000-01|2000-01|10|ESTUDIANTE NO VIGENTE
532787|18291684|1996-01|S|ALUMNO EGRESADO|2002-02|2002-02|10|ESTUDIANTE NO VIGENTE
393644|9889900|1996-01|S|ALUMNO EGRESADO|2000-01|1996-01|INGRESO|ESTUDIANTE NO VIGENTE
618201|25183635|1994-01|S|BLOQUEO POR NO INSCRIPCION|1998-02|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
470076|9928036|2003-01|S|BLOQUEO POR NO INSCRIPCION|2003-01|2003-01|4|ESTUDIANTE NO VIGENTE
583255|4668441|1993-01|S|BLOQUEO POR NO INSCRIPCION|1998-02|1993-01|INGRESO|ESTUDIANTE NO VIGENTE
434833|14873869|1995-01|S|ALUMNO EGRESADO|2000-01|2000-01|10|ESTUDIANTE NO VIGENTE
543143|14130120|1994-01|S|ALUMNO EGRESADO|2000-02|1994-01|INGRESO|ESTUDIANTE NO VIGENTE
552198|11314634|2002-01|S|BLOQUEO POR EXPEDIENTE SIN CALIFICACIONES, CONVALIDACIONES NI INSCRIPCION||2002-01|INGRESO|ESTUDIANTE NO VIGENTE
513861|19795745|1996-01|S|BLOQUEO POR NO INSCRIPCION|1999-01|1996-01|INGRESO|ESTUDIANTE NO VIGENTE
543378|7217134|2006-01|N|Sin Bloqueo|2019-01|2019-01|LICENCIATURA|EXALUMNO
609676|24125450|1996-01|S|ALUMNO EGRESADO|2000-01|2000-01|10|ESTUDIANTE NO VIGENTE
423674|14504810|1996-01|S|BLOQUEO POR NO INSCRIPCION|1996-01|1996-01|INGRESO|ESTUDIANTE NO VIGENTE
577982|20300561|1995-01|S|BLOQUEO POR NO INSCRIPCION|2000-02|1995-01|INGRESO|ESTUDIANTE NO VIGENTE
570266|5821389|2013-01|N|Sin Bloqueo|2016-02|2016-01|4|ESTUDIANTE NO VIGENTE
